연월	NO	monaCode	구분	소속	직위	이름	재산구분	본인과의 관계	재산의종류	소재지 면적 등 권리의 명세	종전가액	증가액	증가액실거래가격	감소액	감소액실거래가격	현재가액	변동사유
202603	4703	PFG2137X	국회의원	국회	국회의원	정희용	채무	본인		사인간채무	450000	0		0		450000	변동없음
202603	4704	PFG2137X	국회의원	국회	국회의원	정희용	채무	본인	금융채무	농협은행 150,000	150000	0		0		150000	변동없음
202603	4705	PFG2137X	국회의원	국회	국회의원	정희용	채무	본인	건물임대채무	서울특별시 성동구 송정동 임대보증금	51000	30000		30000		51000	임대인변경
202603	4706	PFG2137X	국회의원	국회	국회의원	정희용	채무	배우자	금융채무	(주)KEB하나은행 293,314(10,181 감소), 신한은행194,962(10,236 증가)	488221	10236		10181		488276	채무액변동
202603	4707	PFG2137X	국회의원	국회	국회의원	정희용	채무	배우자	건물임대채무	서울특별시 성동구 송정동 임대보증금	70000	0		0		70000	변동없음
202603	4708	5KV82250	국회의원	국회	국회의원	조경태	건물	본인	아파트(전세(임차)권)	부산광역시 사하구 다대동 현대아파트 건물 0.00㎡ (건물78.30㎡ 감소)	130000	0		130000		0	이사 (전출)
202603	4709	5KV82250	국회의원	국회	국회의원	조경태	건물	본인	사무실(전세(임차)권)	부산광역시 사하구 장림동 건물 132.00㎡	10000	0		0		10000	변동없음
202603	4710	5KV82250	국회의원	국회	국회의원	조경태	건물	본인	아파트(전세(임차)권)	부산광역시 사하구 다대동 삼환아파트 건물 56.76㎡ (건물56.76㎡ 증가)	0	125000		0		125000	이사 (전입)
202603	4711	5KV82250	국회의원	국회	국회의원	조경태	건물	배우자	아파트	서울특별시 강서구 염창동 강변코아루아파트 건물 84.77㎡	651000	38000		0		689000	가액변동
202603	4712	5KV82250	국회의원	국회	국회의원	조경태	건물	배우자	아파트(전세(임차)권)	부산광역시 금정구 장전동 금정산에스케이뷰아파트 건물59.97㎡	310000	0		0		310000	변동없음
202603	4713	5KV82250	국회의원	국회	국회의원	조경태	건물	모	다가구주택	부산광역시 사하구 신평동 대지 46.00㎡ 중 46.00㎡ 건물146.16㎡ 중 146.16㎡ (대지 지분면적 15.34㎡ 증가, 건물 지분면적 48.64㎡ 증가)	29800	15100		0		44900	직계비속에게 증여받음
202603	4714	5KV82250	국회의원	국회	국회의원	조경태	예금	본인		(주)KEB하나은행 915(118 증가), KB라이프생명보험 124,295(10,652 증가), 교보생명보험 6,257(2,503 증가),국민은행 4,881(296 증가), 농협생명보험 41,444(15,456 감소), 농협은행 1,419(770 감소), 삼성생명보험 120,506(3,345 감소), 신용협동조합중앙회 50	305769	16588		22590		299767	급여저축 및 생활비 지출 등
202603	4715	5KV82250	국회의원	국회	국회의원	조경태	예금	배우자		IBK연금보험주식회사 100,000, 교보생명보험 9,362(5,306 증가), 국민은행 98,959(14,959 증가), 농협중앙회 1,947(753 감소), 롯데손해보험 1,382(721 증가), 부산은행 173,256(15,701 증가), 삼성생명보험 174,515(482 증가), 신한라이프생명보험 13,300(665증가)	535640	125733		88652		572721	급여저축 및 생활비 지출 등
202603	4716	5KV82250	국회의원	국회	국회의원	조경태	예금	모		농협은행 586(281 증가)	305	281		0		586	급여저축 및 생활비 지출 등
202603	4717	5KV82250	국회의원	국회	국회의원	조경태	예금	장녀		교보생명보험 5,067(5,067 증가), 국민은행 15,348(6,655 증가), 삼성생명보험 1,440(1,440 증가), 중소기업은행 0(898 감소), 토스뱅크(주) 1,906(1,273 감소)	12770	22038		11047		23761	급여저축 및 생활비 지출 등
202603	4718	5KV82250	국회의원	국회	국회의원	조경태	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 17,722(48,744 감소)	66466	0		48744		17722	의정활동 지원 등
202603	4719	5KV82250	국회의원	국회	국회의원	조경태	채무	본인	금융채무	농협은행 29,000(18,000 감소)	47000	0		18000		29000	예금에서 일부상환
202603	4720	5KV82250	국회의원	국회	국회의원	조경태	채무	배우자		사인간채무	200000	0		0		200000	
202603	4721	8TU8443O	국회의원	국회	국회의원	조계원	토지	모	대지	전라남도 보성군 미력면 반룡리 310-1번지 24.00㎡	336	9		0		345	공시지가 변동
202603	4722	8TU8443O	국회의원	국회	국회의원	조계원	건물	본인	아파트	서울특별시 동대문구 답십리동 래미안위브 건물 121.94㎡중 60.97㎡	419000	41000		0		460000	가액변동
202603	4723	8TU8443O	국회의원	국회	국회의원	조계원	건물	본인	숙박시설(전세(임차)권)	전라남도 여수시 웅천동 웅천자이더스위트 건물 0.00㎡(건물 132.28㎡ 감소)	330000	0		330000		0	건물용도 변경 및 동호수 정정
202603	4724	8TU8443O	국회의원	국회	국회의원	조계원	건물	본인	오피스텔(전세(임차)권)	서울특별시 영등포구 당산동5가 데시앙루브오피스텔 건물26.24㎡	10000	0		0		10000	변동없음
202603	4725	8TU8443O	국회의원	국회	국회의원	조계원	건물	본인	오피스텔(전세(임차)권)	전라남도 여수시 웅천동 웅천자이더스위트 건물 132.28㎡(건물 132.28㎡ 증가)	0	346500		0		346500	건물용도 변경 및 동호수 정정,전세금 인상
202603	4726	8TU8443O	국회의원	국회	국회의원	조계원	건물	배우자	아파트	서울특별시 동대문구 답십리동 래미안위브 건물 121.94㎡중 60.97㎡	419000	41000		0		460000	가액변동
202603	4727	8TU8443O	국회의원	국회	국회의원	조계원	건물	배우자	숙박시설	전라남도 여수시 웅천동 웅천자이더스위트 건물 0.00㎡(건물 132.28㎡ 감소)	0	0		0	0	0	중복 신고했던 주소지 삭제
202603	4728	8TU8443O	국회의원	국회	국회의원	조계원	건물	모	아파트	전라남도 여수시 여서동 현대건설아파트 건물 0.00㎡(건물 146.74㎡ 감소)	0	0		0	0	0	주소지 정정
202603	4729	8TU8443O	국회의원	국회	국회의원	조계원	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2012년식 그랜저 HG300 배기량(2,999cc)	4190	0		100		4090	가액변동
202603	4730	8TU8443O	국회의원	국회	국회의원	조계원	현금	배우자		현금 감소	15500	0		15500		0	소비 및 예금입금
202603	4731	8TU8443O	국회의원	국회	국회의원	조계원	예금	본인		IBK연금보험주식회사 40,800(4,420 증가), 농협은행 363,678(296,254 증가), 농협중앙회 0(10,005 감소),새마을금고중앙회 106(179,996 감소),신한라이프생명보험 9,936, 신한은행 16, 신한투자증권12, 우리은행 16, 중소기업은행 18,484(5,735 증가)	316640	365249		248841		433048	급여저축 및 생활비 지출 등
202603	4732	8TU8443O	국회의원	국회	국회의원	조계원	예금	배우자		국민은행 29,136(17,250 증가), 신한은행 20	11906	17250		0		29156	급여저축 및 생활비 지출 등
202603	4733	8TU8443O	국회의원	국회	국회의원	조계원	예금	모		농협중앙회 4, 신한은행 1,460(689 감소), 한국투자증권14, 한화생명보험주식회사 0(1,286 감소)	3453	111		2086		1478	급여저축 및 생활비 지출 등
202603	4734	8TU8443O	국회의원	국회	국회의원	조계원	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 278,052(181,729 증가)	96323	181729		0		278052	후원금 증가
202603	4735	8TU8443O	국회의원	국회	국회의원	조계원	채무	본인	건물임대채무	서울특별시 동대문구 답십리동 래미안위브 임대보증금증가	375000	18750		0		393750	가액변동
202603	4736	8TU8443O	국회의원	국회	국회의원	조계원	채무	배우자	건물임대채무	서울특별시 동대문구 답십리동 래미안위브 임대보증금증가	375000	18750		0		393750	가액변동
202603	4737	IWK63872	국회의원	국회	국회의원	조배숙	토지	본인	잡종지	경기도 가평군 상면 상동리 75-9번지 535.00㎡ 중 293.31㎡	15369	147		0		15516	공시지가 변동
202603	4738	IWK63872	국회의원	국회	국회의원	조배숙	건물	본인	오피스텔	서울특별시 마포구 노고산동 신촌르메이에르타운2 건물50.88㎡	119059	1424		0		120483	가액변동
202603	4739	IWK63872	국회의원	국회	국회의원	조배숙	건물	본인	아파트	서울특별시 서초구 서초동 아크로비스타 건물 138.96㎡	1715000	187000		0		1902000	가액변동
202603	4740	IWK63872	국회의원	국회	국회의원	조배숙	건물	본인	아파트	전북특별자치도 익산시 어양동 건물 84.93㎡	191000	0		17000		174000	가액변동
202603	4741	IWK63872	국회의원	국회	국회의원	조배숙	건물	본인	사무실(전세(임차)권)	전북특별자치도 익산시 어양동 6층 건물 111.60㎡	40000	0		0		40000	변동없음
202603	4742	IWK63872	국회의원	국회	국회의원	조배숙	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2024년식 카니발 하이브리드 배기량(1,598cc)	52024	0		14994		37030	감가상각 반영
202603	4743	IWK63872	국회의원	국회	국회의원	조배숙	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2024년식 G90 배기량(3,470cc)	129700	0		10390		119310	감가상각 반영
202603	4744	IWK63872	국회의원	국회	국회의원	조배숙	예금	본인		DB손해보험(주) 26,375, NH투자증권 104(1 증가),교보생명보험 31,765, 국민은행 7, 농협은행 23,161(5,675 증가), 농협중앙회 21,203(21,188 증가), 메리츠화재해상보험(보험) 10,196(1,541 증가), 미래에셋생명보험 0(46,026 감소), 신용협동조합중앙회 2,326, 신한라이프생명보험 50,000, 신한은행333,522(33,193 증가), 신한투자증권 2	483089	328335		312763		498661	급여저축, 이자증가, 연금소득, 자동차할부상환, 가계지출 등으로 인한 변동
202603	4745	IWK63872	국회의원	국회	국회의원	조배숙	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 15,599(5,167 증가)	10432	5167		0		15599	의정활동
202603	4746	IWK63872	국회의원	국회	국회의원	조배숙	증권	본인	상장주식	유화증권 5주	10	3		0		13	평가액 변동
202603	4747	IWK63872	국회의원	국회	국회의원	조배숙	채권	본인		사인간채권 감소	524600	0		20000		504600	일부채권 전액환수
202603	4748	IWK63872	국회의원	국회	국회의원	조배숙	채무	본인	금융채무	롯데카드 0(43,331 감소)	43331	0		43331		0	자동차할부금상환
202603	4749	IWK63872	국회의원	국회	국회의원	조배숙	채무	본인	건물임대채무	서울특별시 마포구 노고산동 신촌르메이에르타운2임대보증금	115000	0		0		115000	변동 없음
202603	4750	FYI20317	국회의원	국회	국회의원	조승래	토지	배우자	임야	충청남도 보령시 화산동 산 40번지 42,942.00㎡ 중8,588.40㎡	71627	601		0		72228	가액변동
202603	4751	FYI20317	국회의원	국회	국회의원	조승래	건물	본인	근린생활시설(전세(임차)권)	대전광역시 유성구 궁동 누드캐슬빌딩 건물 456.00㎡	100000	0		0		100000	변동없음
202603	4752	FYI20317	국회의원	국회	국회의원	조승래	건물	배우자	아파트	대전광역시 유성구 봉명동 호반베르디움아파트 건물0.00㎡ (건물 84.93㎡ 감소)	484000	0		484000	825000	0	매도
202603	4753	FYI20317	국회의원	국회	국회의원	조승래	건물	배우자	아파트	대전광역시 유성구 상대동 대전아이파크시티 2단지 건물104.66㎡ (건물 104.66㎡ 증가)	0	1147000	1147000	0		1147000	매입
202603	4754	FYI20317	국회의원	국회	국회의원	조승래	건물	부	연립주택(전세(임차)권)	대전광역시 서구 괴정동 건물 20.00㎡	20000	0		0		20000	변동없음
202603	4755	FYI20317	국회의원	국회	국회의원	조승래	건물	장녀	다가구주택(전세(임차)권)	서울특별시 종로구 명륜3가 건물 12.00㎡	5000	0		0		5000	변동없음
202603	4756	FYI20317	국회의원	국회	국회의원	조승래	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2024년식 제네시스 배기량(2,497cc)	53800	0		13980		39820	가액변동
202603	4757	FYI20317	국회의원	국회	국회의원	조승래	예금	본인		KB라이프생명보험 41,508(4,465 증가), MG손해보험(주) 0(4,220 감소), 국민은행 15,309(51,824 감소), 농협은행3,233(3,336 감소), 농협중앙회 7,119(21,375 감소),삼성화재해상보험 732(352 증가), 새마을금고중앙회 112(2 증가), 신용협동조합중앙회 117(4 증가), 예별손해보험 4,913(4,913 증가), 한화손해보험 34,364(2,687 증가)	175739	12423		80755		107407	급여저축 및 생활비, 주택자금 지출
202603	4758	FYI20317	국회의원	국회	국회의원	조승래	예금	배우자		DB손해보험(주) 450(2,521 감소), KB라이프생명보험 26,924(1,095 증가), 국민은행 4,306(51,983 감소),농협생명보험 20,952(15,277 감소), 농협은행 614(13,755 감소), 동양생명보험 4,726(298 증가), 메리츠화재해상보험(보험) 23,186(2,326 증가), 삼성화재해상보험 550(264 증가), 주식회사 카카오뱅크 208(795 감소), 한화생명보험주식회사 24,937(3,225증가), 현대해상화재보험 7,668(395 증가)	191249	10411		87139		114521	급여저축 및 생활비, 주택자금 지출
202603	4759	FYI20317	국회의원	국회	국회의원	조승래	예금	부		새마을금고중앙회 24,586(3,613 증가)	20973	3613		0		24586	급여저축 및 생활비, 주택자금 지출
202603	4760	FYI20317	국회의원	국회	국회의원	조승래	예금	장녀		국민은행 154(419 감소), 농협은행 4,350(1,200 증가),농협중앙회 110(9 감소), 우리은행 13,300(286 증가),주식회사 카카오뱅크 2,284(1,019 증가), 토스뱅크(주) 3	18124	15537		13460		20201	급여저축 및 생활비, 주택자금 지출
202603	4761	FYI20317	국회의원	국회	국회의원	조승래	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 129,184(73,883 증가)	55301	73883		0		129184	기부금증가
202603	4762	FYI20317	국회의원	국회	국회의원	조승래	채무	본인	금융채무	농협은행 100,000	100000	0		0		100000	변동없음
202603	4763	FYI20317	국회의원	국회	국회의원	조승래	채무	배우자	금융채무	삼성생명보험 168,976(168,976 증가), 현대카드(주)23,303(5,680 감소)	28983	168976		5680		192279	신규대출 및 자동차할부금 일부상환
202603	4764	ME83002L	국회의원	국회	국회의원	조승환	건물	본인	아파트	세종특별자치시 세종시 한솔동 첫마을아파트 건물102.78㎡	519000	0		2000		517000	가액변동
202603	4765	ME83002L	국회의원	국회	국회의원	조승환	건물	본인	오피스텔(전세(임차)권)	서울특별시 마포구 도화동 마포트라팰리스 건물 0.00㎡(건물 92.91㎡ 감소)	40000	0		40000		0	이사
202603	4766	ME83002L	국회의원	국회	국회의원	조승환	건물	본인	아파트(전세(임차)권)	부산광역시 영도구 동삼동 오션라이프 에일린의 뜰 1단지건물 84.93㎡	30000	0		0		30000	변동없음
202603	4767	ME83002L	국회의원	국회	국회의원	조승환	건물	본인	사무실(전세(임차)권)	부산광역시 영도구 대교동1가 대창빌딩 건물 155.40㎡	10000	0		0		10000	변동없음
202603	4768	ME83002L	국회의원	국회	국회의원	조승환	건물	본인	아파트(전세(임차)권)	서울특별시 마포구 도화동 마포 한화 오벨리스크 건물75.70㎡ (건물 75.70㎡ 증가)	0	150000		0		150000	이사
202603	4769	ME83002L	국회의원	국회	국회의원	조승환	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	본인	자동차	2021년식 GV70 배기량(2,497cc) 감소	38300	0		38300	38090	0	매각
202603	4770	ME83002L	국회의원	국회	국회의원	조승환	예금	본인		KB라이프생명보험 33,695(2,272 증가), 농협은행 21,414(4,166 증가), 수협은행 28,244(21,729 증가),수협중앙회 309(1 증가), 신한라이프생명보험17,741(1,327 증가)	71908	32960		3465		101403	급여 저축, 자동차 매각 대금 등
202603	4771	ME83002L	국회의원	국회	국회의원	조승환	예금	모		농협은행 0(3,186 감소), 부산은행 0(677 감소), 신한은행0(4,583 감소), 우리은행 0(1,175 감소)	9621	0		9621		0	급여 저축, 자동차 매각 대금 등
202603	4772	ME83002L	국회의원	국회	국회의원	조승환	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 50,363(48,609 증가)	1754	48609		0		50363	후원금 증가
202603	4773	ME83002L	국회의원	국회	국회의원	조승환	채무	본인	건물임대채무	세종특별자치시 세종시 한솔동 첫마을아파트 임대보증금	40000	0		0		40000	변동없음
202603	4774	ME83002L	국회의원	국회	국회의원	조승환	보석류	배우자		다이아몬드 (1캐럿)	5000	0		0		5000	변동없음
202603	4775	ME83002L	국회의원	국회	국회의원	조승환	고지거부 및 등록제외사항	장남		고지거부	0	0		0		0	독립생계유지
202603	4776	ME83002L	국회의원	국회	국회의원	조승환	고지거부 및 등록제외사항	장녀		등록제외	0	0		0		0	혼인
202603	4777	MQU41854	국회의원	국회	국회의원	조은희	토지	본인	임야	경기도 양평군 개군면 내리 354번지 5,200.00㎡ 중231.11㎡	7003	185		0		7188	공시지가 반영
202603	4778	MQU41854	국회의원	국회	국회의원	조은희	토지	본인	임야	경기도 양평군 개군면 내리 353-1번지 13,762.00㎡ 중611.64㎡	18533	489		0		19022	공시지가 반영
202603	4779	MQU41854	국회의원	국회	국회의원	조은희	토지	본인	임야	경기도 양평군 개군면 내리 353-4번지 20.00㎡ 중 0.88㎡	28	1		0		29	공시지가 반영
202603	4780	MQU41854	국회의원	국회	국회의원	조은희	토지	배우자	대지	서울특별시 은평구 대조동 9-34번지 43.00㎡	216763	8987		0		225750	공시지가 반영
202603	4781	MQU41854	국회의원	국회	국회의원	조은희	건물	본인	근린생활시설(전세(임차)권)	서울특별시 서초구 잠원동 반포쇼핑타운 건물 853.44㎡ 중42.82㎡	10000	0		0		10000	변동없음
202603	4782	MQU41854	국회의원	국회	국회의원	조은희	건물	본인	공장	대구광역시 서구 이현동 대지 2,111.00㎡ 중 469.06㎡ 건물 1,554.67㎡ 중 345.45㎡ (대지 지분면적 469.06㎡ 증가,건물 지분면적 345.45㎡ 증가)	0	652109		0		652109	상속
202603	4783	MQU41854	국회의원	국회	국회의원	조은희	건물	본인	근린생활시설	대구광역시 서구 이현동 대지 710.00㎡ 중 157.76㎡ 건물532.54㎡ 중 118.33㎡ (대지 지분면적 157.76㎡ 증가, 건물 지분면적 118.33㎡ 증가)	0	285892		0		285892	상속
202603	4784	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	근린생활시설	서울특별시 용산구 원효로3가 대지 180.20㎡ 건물360.24㎡	2421531	0		264354		2157177	실거래가로 수정
202603	4785	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	아파트	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ (건물 28.24㎡ 감소)	116000	0		116000		0	용도 반영하여 재신고
202603	4786	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+상가)	서울특별시 은평구 대조동 주주베비 지하1호 건물 0.00㎡(건물 44.51㎡ 감소)	132422	0		132422		0	용도 반영하여 재신고
202603	4787	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 27.01㎡ 감소)	193450	0		193450		0	용도 반영하여 재신고
202603	4788	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 52.38㎡ 감소)	174269	0		174269		0	용도 반영하여 재신고
202603	4789	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 13.53㎡ 감소)	45010	0		45010		0	용도 반영하여 재신고
202603	4790	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 44.98㎡ 감소)	147019	0		147019		0	용도 반영하여 재신고
202603	4791	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 51.92㎡ 감소)	169699	0		169699		0	용도 반영하여 재신고
202603	4792	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 44.98㎡ 감소)	147019	0		147019		0	용도 반영하여 재신고
202603	4793	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	복합건물(주택+ 상가)	서울특별시 은평구 대조동 주주베비 건물 0.00㎡ 중 0.00㎡ (건물 총면적 1,357.00㎡ 감소, 지분면적 51.92㎡ 감소)	169699	0		169699		0	용도 반영하여 재신고
202603	4794	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	아파트(전세(임차)권)	서울특별시 서초구 방배동 방배빌라트 건물 242.31㎡ 중121.16㎡	580000	0		0		580000	변동없음
202603	4795	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	아파트	서울특별시 서초구 방배동 방배빌라트 건물 242.31㎡ 중121.16㎡	749030	36970		0		786000	공시가격 반영
202603	4796	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	다세대주택	서울특별시 은평구 대조동 주주베B 대지 9.88㎡ 건물28.24㎡ (대지 9.88㎡ 증가, 건물 28.24㎡ 증가)	0	117000		0		117000	용도 반영하여 재신고
202603	4797	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 18.17㎡ 건물51.92㎡ (대지 18.17㎡ 증가, 건물 51.92㎡ 증가)	0	173136		0		173136	용도 반영하여 재신고
202603	4798	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 15.57㎡ 건물44.51㎡ (대지 15.57㎡ 증가, 건물 44.51㎡ 증가)	0	135428		0		135428	용도 반영하여 재신고
202603	4799	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 18.11㎡ 건물51.77㎡ (대지 18.11㎡ 증가, 건물 51.77㎡ 증가)	0	196816		0		196816	용도, 면적 반영하여 재신고
202603	4800	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 18.33㎡ 건물52.38㎡ (대지 18.33㎡ 증가, 건물 52.38㎡ 증가)	0	177723		0		177723	용도 반영하여 재신고
202603	4801	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 4.73㎡ 건물13.53㎡ (대지 4.73㎡ 증가, 건물 13.53㎡ 증가)	0	45902		0		45902	용도 반영하여 재신고
202603	4802	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 15.74㎡ 건물44.98㎡ (대지 15.74㎡ 증가, 건물 44.98㎡ 증가)	0	149997		0		149997	용도 반영하여 재신고
202603	4803	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 18.17㎡ 건물51.92㎡ (대지 18.17㎡ 증가, 건물 51.92㎡ 증가)	0	173136		0		173136	용도 반영하여 재신고
202603	4804	MQU41854	국회의원	국회	국회의원	조은희	건물	배우자	상가	서울특별시 은평구 대조동 주주베B 대지 15.74㎡ 건물44.98㎡ (대지 15.74㎡ 증가, 건물 44.98㎡ 증가)	0	149997		0		149997	용도 반영하여 재신고
202603	4805	MQU41854	국회의원	국회	국회의원	조은희	부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기	배우자	자동차	2021년식 GV70 배기량(2,497cc)	32920	0		1910		31010	가액변동
202603	4806	MQU41854	국회의원	국회	국회의원	조은희	예금	본인		(주)카카오페이증권 0(469 감소), 농협은행 14,717(3,733감소), 삼성증권 29,052(28,954 증가), 신한은행 0(3,400감소), 우리은행 6,787(5 감소), 우체국 40,000(24,000 증가), 주식회사 카카오뱅크 137(137 증가)	45209	53770		8286		90693	급여 저축 및 생활비 지출 등
202603	4807	MQU41854	국회의원	국회	국회의원	조은희	예금	배우자		(주)KEB하나은행 21,896(1,497 증가), DB손해보험(주) 15,169(1,890 증가), 국민은행 33,333(3,502 증가),메리츠종금증권 40, 부국증권 7, 삼성증권 21,272(67증가), 우리은행 1,588(6,875 감소), 유안타증권 56,처브라이프생명 177,108, 현대해상화재보험 0(12,000 감소)	282388	12560		24479		270469	급여 저축 및 생활비 지출 등
202603	4808	MQU41854	국회의원	국회	국회의원	조은희	정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금	본인		농협은행 87,154(104,650 감소)	191804	0		104650		87154	의정활동 지출
202603	4809	MQU41854	국회의원	국회	국회의원	조은희	증권	배우자	비상장주식	인더케그 22,387주	11193	0		9425		1768	평가액 변동(파산절차중)
202603	4810	MQU41854	국회의원	국회	국회의원	조은희	채권	본인		사인간채권	100000	0		0		100000	변동없음
202603	4811	MQU41854	국회의원	국회	국회의원	조은희	채권	배우자		사인간채권 감소	600000	0		200000		400000	일부 환수 포기
202603	4812	MQU41854	국회의원	국회	국회의원	조은희	채무	본인	금융채무	신한은행 33,265(27,807 감소)	61072	0		27807		33265	일부 상환
202603	4813	MQU41854	국회의원	국회	국회의원	조은희	채무	본인	건물임대채무	대구광역시 서구 이현동 임대보증금 증가	0	18888		0		18888	보증금(상속승계)
202603	4814	MQU41854	국회의원	국회	국회의원	조은희	채무	배우자	금융채무	(주)KEB하나은행 1,400,000, 신한은행 31,965(11,066증가)	1420899	11066		0		1431965	생활비 등 지출
202603	4815	MQU41854	국회의원	국회	국회의원	조은희	채무	배우자	건물임대채무	서울특별시 용산구 원효로3가 임대보증금 증가	50000	20000		0		70000	신규 임대 계약
202603	4816	MQU41854	국회의원	국회	국회의원	조은희	채무	배우자	건물임대채무	서울특별시 은평구 대조동 임대보증금	500000	0		0		500000	변동없음
202603	4817	MQU41854	국회의원	국회	국회의원	조은희	채무	배우자	건물임대채무	서울특별시 은평구 대조동 주주베비 임대보증금	150000	150000		150000		150000	임대 계약만료 및 신규계약
202603	4818	MQU41854	국회의원	국회	국회의원	조은희	채무	배우자	건물임대채무	서울특별시 은평구 대조동 주주베비 지하1호 임대보증금	8000	0		0		8000	변동없음
202603	4819	MQU41854	국회의원	국회	국회의원	조은희	골동품 및 예술품	본인		회화 (추상화, 90.9*65.2Cm, 박서보, 2000년)	15000	0		0		15000	변동없음
202603	4820	MQU41854	국회의원	국회	국회의원	조은희	합명·합자·유한회사 출자지분	배우자	출자	법무법인(유한)클라스한결, 출자가액: 0천원(200,000천원 감소), 지분비율: 0%(3.66% 감소),연간매출액: 38,521,857천원	200000	0		200000		0	자본금 변동 반영
202603	4821	MQU41854	국회의원	국회	국회의원	조은희	합명·합자·유한회사 출자지분	배우자	출자	법무법인(유한)클라스한결, 출자가액: 200,000천원(200,000천원 증가), 지분비율: 3.85%(3.85%증가), 연간매출액: 30,394,558천원(30,394,558천원증가)	0	200000		0		200000	자본금 변동 반영
202603	4822	MQU41854	국회의원	국회	국회의원	조은희	고지거부 및 등록제외사항	부		등록제외	0	0		0		0	사망
202603	4823	MQU41854	국회의원	국회	국회의원	조은희	고지거부 및 등록제외사항	모		고지거부	0	0		0		0	독립생계유지
202603	4824	MQU41854	국회의원	국회	국회의원	조은희	고지거부 및 등록제외사항	장남		고지거부	0	0		0		0	독립생계유지
202603	4825	ZKB18611	국회의원	국회	국회의원	조인철	건물	본인	아파트	세종특별자치시 반곡동 수루배마을1단지 건물 96.79㎡ 중19.36㎡ (건물 지분면적0.36㎡ 증가)	111303	0		303		111000	공시가격 반영
202603	4826	ZKB18611	국회의원	국회	국회의원	조인철	건물	본인	사무실(전세(임차)권)	광주광역시 서구 농성동 2층 건물 572.35㎡ 중 148.41㎡	20000	0		0		20000	
